"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"1243","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-00--0-0-----------00-0---------------","8","171","19","0400030020"
"1244","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-00----0----0------00-0---------------","8","168","4","0301030020"
"1245","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-00----0-----------00-00--------------","8","166","7","0300040020"
"1246","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-00----0-----------00-0-0-------------","8","166","7","0300040020"
"1247","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1-------0----0-----1--------------0000","9","222","6","1101100420"
"1248","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1--------0---0-----1------------00--00","9","222","6","1101100420"
"1249","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1---------0--0-----1------------0000--","9","222","6","1101100420"
"1250","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------------0-----1---0--------0000--","9","217","2","1001110420"
"1251","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1------00----0--------------------0000","9","224","10","1201000420"
"1252","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1------0-0---0------------------00--00","9","224","10","1201000420"
"1253","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------0--0--0------------------0000--","9","224","10","1201000420"
"1254","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------0-----0---------0--------0000--","9","221","4","1101010420"
"1255","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1-------00---0----------------00----00","9","224","10","1201000420"
"1256","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1-------0-0--0----------------00--00--","9","224","10","1201000420"
"1257","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1-------0----0---------0------00--00--","9","221","4","1101010420"
"1258","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","1--------00--0----------------0000----","9","224","10","1201000420"
"1259","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","1--------0---0---------0------0000----","9","221","4","1101010420"
"1260","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1------0----0-----1--------------0000","9","222","6","1101100420"
"1261","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1-------0---0-----1------------00--00","9","222","6","1101100420"
"1262","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1--------0--0-----1------------0000--","9","222","6","1101100420"
"1263","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1-----------0-----1---0--------0000--","9","217","2","1001110420"
"1264","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1----0-0----0--------------------0000","9","224","10","1201000420"
"1265","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1----0--0---0------------------00--00","9","224","10","1201000420"
"1266","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1----0---0--0------------------0000--","9","224","10","1201000420"
"1267","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1----0------0---------0--------0000--","9","221","4","1101010420"
"1268","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------00000-----------------00------","9","0","157","1401000220"
"1269","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------000-00----------------00------","9","0","157","1302000220"
"1270","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------000-0------------0----00------","9","0","157","1301010220"
"1271","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1----------00-------0--------0000----","9","218","2","1002010420"
"1272","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--1---00-----0--------------------0000","9","224","10","1201000420"
"1273","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--1------0--00------------------00--00","9","223","2","1102000420"
"1274","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--1-------0-00------------------0000--","9","223","2","1102000420"
"1275","forall NODE1,NODE0. ~ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--1---------00---------0--------0000--","9","218","2","1002010420"
"1276","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0----1-1---------------00","9","0","157","0301200220"
"1277","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00----1-1---------------00","9","0","157","0202200220"
"1278","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0----1-1---0-----------00","9","0","157","0201210220"
"1279","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","11","--000-00-00-------1-------------------","9","216","3","0700100020"
"1280","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","--00-000-0-0------1-------------------","9","216","3","0700100020"
"1281","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--00-000-0---0----1-------------------","14","335","2","0601100040"
"1282","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--00-000-0--------1------0------------","14","333","2","0600110040"
"1283","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","--00--00-0--00----1-------------------","9","212","2","0502100020"
"1284","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--00--00-0--0-----1------0------------","14","331","2","0501110040"
"1285","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--00--00-0--------1-----00------------","9","209","2","0500120020"
"1286","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","--0-0000--00------1-------------------","9","216","3","0700100020"
"1287","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | held(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0000--0--0----1-------------------","14","335","2","0601100040"
"1288","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0000--0-------1------0------------","14","333","2","0600110040"
"1289","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","--0-0-00--0-00----1-------------------","9","212","2","0502100020"
"1290","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--0-0-00--0-0-----1------0------------","14","331","2","0501110040"
"1291","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--0-0-00--0-------1-----00------------","9","209","2","0500120020"
"1292","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--0---00----00----1-----------------00","9","202","4","0302100220"
"1293","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-0---0----1-----------------00","9","206","3","0401100220"
"1294","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-0--00----1-----------------00","9","202","4","0302100220"
"1295","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-0---0----1-----0-----------00","9","200","9","0301110220"
"1296","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","------00--0--0----1---0-----------00--","9","200","9","0301110220"
"1297","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0----1--0--------------00","9","200","9","0301110220"
"1298","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00----1--0--------------00","9","198","4","0202110220"
"1299","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0----1--0--0-----------00","9","196","8","0201120220"
"1300","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","------00-----0----1---00----------00--","9","196","8","0201120220"
"1301","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----000-----1---------------00--","9","206","3","0401100220"
"1302","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----0-00----1---------------00--","9","202","4","0302100220"
"1303","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----0-0-----1------0--------00--","9","200","9","0301110220"
"1304","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------000-----1---0-----------00--","9","200","9","0301110220"
"1305","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-00----1---0-----------00--","9","198","4","0202110220"
"1306","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-0-----1---0--0--------00--","9","196","8","0201120220"
"1307","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--0---------00----1---------------0000","9","0","157","0102100420"
"1308","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---00----0--0-----1----0--------00----","9","200","9","0301110220"
"1309","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---0-----0--0-----1---00--------00----","9","196","8","0201120220"
"1310","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","----0----0--0-----1-0--0--------00----","9","196","8","0201120220"
"1311","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0000-----1-0-----------00----","9","200","9","0301110220"
"1312","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-00----1-0-----------00----","9","198","4","0202110220"
"1313","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-0-----1-0----0------00----","9","196","8","0201120220"
"1314","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0-00-----1-0--0--------00----","9","196","8","0201120220"
"1315","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--00----1-0--0--------00----","9","0","157","0102120220"
"1316","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0-00--------00----","9","192","2","0101130220"
"1317","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0--0-0------00----","9","192","2","0101130220"
"1318","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----0000----0------1---------------00","9","206","3","0401100220"
"1319","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000---00------1---------------00","9","202","4","0302100220"
"1320","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000----0------1---0-----------00","9","200","9","0301110220"
"1321","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0-----01---------------00","9","200","9","0301110220"
"1322","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00-----01---------------00","9","198","4","0202110220"
"1323","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0-----01---0-----------00","9","196","8","0201120220"
