"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"369","5","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","6","00-0------------0---0-----------","5","55","3","0300020010","0300020010","e0l0","00-0------","--","----0---0-","----------","0","3","0","0","0","2","0","0","1","0"
"370","5","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","00------0-------0-0-------------","6","109","2","0300020020","0300020020","e0l0","00------0-","--","----0-0---","----------","0","3","0","0","0","2","0","0","2","0"
"371","5","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","00--0-----------0-0-------------","5","55","3","0300020010","0300020010","e0l0","00--0-----","--","----0-0---","----------","0","3","0","0","0","2","0","0","1","0"
"372","5","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","00--------0-----0-0-------------","5","52","1","0201020010","0201020010","e0h0l0","00--------","0-","----0-0---","----------","0","2","0","1","0","2","0","0","1","0"
"373","5","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","00--------------0-00------------","6","100","1","0200030020","0200030020","e0l0","00--------","--","----0-00--","----------","0","2","0","0","0","3","0","0","2","0"
"374","5","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","00--------------0-0-0-----------","5","50","1","0200030010","0200030010","e0l0","00--------","--","----0-0-0-","----------","0","2","0","0","0","3","0","0","1","0"
"375","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","1------0---0-----1------------00","7","152","4","1101100220","1101100220","e1e0h0l1t0","1------0--","-0","-----1----","--------00","1","1","0","1","1","0","0","2","2","0"
"376","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1-------0--0-----1----------00--","7","152","4","1101100220","1101100220","e1e0h0l1t0","1-------0-","-0","-----1----","------00--","1","1","0","1","1","0","0","2","2","0"
"377","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1----------0-----1-0--------00--","7","150","2","1001110220","1001110220","e1h0l1l0t0","1---------","-0","-----1-0--","------00--","1","0","0","1","1","1","0","2","2","0"
"378","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","1-----00---0------------------00","7","154","7","1201000220","1201000220","e1e0h0t0","1-----00--","-0","----------","--------00","1","2","0","1","0","0","0","2","2","0"
"379","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1-----0-0--0----------------00--","7","154","7","1201000220","1201000220","e1e0h0t0","1-----0-0-","-0","----------","------00--","1","2","0","1","0","0","0","2","2","0"
"380","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1-----0----0-------0--------00--","7","151","5","1101010220","1101010220","e1e0h0l0t0","1-----0---","-0","-------0--","------00--","1","1","0","1","0","1","0","2","2","0"
"381","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","1------00--0--------------00----","7","154","7","1201000220","1201000220","e1e0h0t0","1------00-","-0","----------","----00----","1","2","0","1","0","0","0","2","2","0"
"382","6","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","1------0---0-------0------00----","7","151","5","1101010220","1101010220","e1e0h0l0t0","1------0--","-0","-------0--","----00----","1","1","0","1","0","1","0","2","2","0"
"383","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","-1-----0---0-----1------------00","7","152","4","1101100220","1101100220","e1e0h0l1t0","-1-----0--","-0","-----1----","--------00","1","1","0","1","1","0","0","2","2","0"
"384","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1------0--0-----1----------00--","7","152","4","1101100220","1101100220","e1e0h0l1t0","-1------0-","-0","-----1----","------00--","1","1","0","1","1","0","0","2","2","0"
"385","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1---------0-----1-0--------00--","7","150","2","1001110220","1001110220","e1h0l1l0t0","-1--------","-0","-----1-0--","------00--","1","0","0","1","1","1","0","2","2","0"
"386","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","-1---0-0---0------------------00","7","154","7","1201000220","1201000220","e1e0h0t0","-1---0-0--","-0","----------","--------00","1","2","0","1","0","0","0","2","2","0"
"387","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1---0--0--0----------------00--","7","154","7","1201000220","1201000220","e1e0h0t0","-1---0--0-","-0","----------","------00--","1","2","0","1","0","0","0","2","2","0"
"388","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1---0-----0-------0--------00--","7","151","5","1101010220","1101010220","e1e0h0l0t0","-1---0----","-0","-------0--","------00--","1","1","0","1","0","1","0","2","2","0"
"389","6","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1-----0--0--------0------00----","7","151","5","1101010220","1101010220","e1e0h0l0t0","-1-----0--","0-","-------0--","----00----","1","1","0","1","0","1","0","2","2","0"
"390","6","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1--00----0------------------00","7","154","7","1201000220","1201000220","e1e0h0t0","--1--00---","-0","----------","--------00","1","2","0","1","0","0","0","2","2","0"
"391","6","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----000-----------------00--","7","154","7","1201000220","1201000220","e1e0h0t0","--1-----00","0-","----------","------00--","1","2","0","1","0","0","0","2","2","0"
"392","6","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----0-00----------------00--","7","153","1","1102000220","1102000220","e1e0h0t0","--1-----0-","00","----------","------00--","1","1","0","2","0","0","0","2","2","0"
"393","6","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----0-0----------0------00--","7","151","5","1101010220","1101010220","e1e0h0l0t0","--1-----0-","0-","---------0","------00--","1","1","0","1","0","1","0","2","2","0"
"394","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","--00-00-0-------1---------------","7","149","2","0500100020","0500100020","e0l1","--00-00-0-","--","----1-----","----------","0","5","0","0","1","0","0","0","2","0"
"395","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","9","--0-000--0------1---------------","7","149","2","0500100020","0500100020","e0l1","--0-000--0","--","----1-----","----------","0","5","0","0","1","0","0","0","2","0"
"396","6","forall NODE1,NODE2,NODE0,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0-000----0----1---------------","12","235","1","0401100040","0401100040","e0h0l1","--0-000---","-0","----1-----","----------","0","4","0","1","1","0","0","0","4","0"
"397","6","forall NODE1,NODE2,NODE0,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-000---------1----0----------","12","233","1","0400110040","0400110040","e0l1l0","--0-000---","--","----1----0","----------","0","4","0","0","1","1","0","0","4","0"
"398","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","--0--00---00----1---------------","7","145","1","0302100020","0302100020","e0h0l1","--0--00---","00","----1-----","----------","0","3","0","2","1","0","0","0","2","0"
"399","6","forall NODE1,NODE2,NODE0,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0--00---0-----1----0----------","12","231","1","0301110040","0301110040","e0h0l1l0","--0--00---","0-","----1----0","----------","0","3","0","1","1","1","0","0","4","0"
"400","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0--00---------1---00----------","7","142","1","0300120020","0300120020","e0l1l0","--0--00---","--","----1---00","----------","0","3","0","0","1","2","0","0","2","0"
"401","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0------00-----1-------------00","7","140","1","0201100220","0201100220","e0h0l1t0","--0------0","0-","----1-----","--------00","0","2","0","1","1","0","0","2","2","0"
"402","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0-------00----1-------------00","7","139","1","0102100220","0102100220","e0h0l1t0","--0-------","00","----1-----","--------00","0","1","0","2","1","0","0","2","2","0"
"403","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0-------0-----1----0--------00","7","138","2","0101110220","0101110220","e0h0l1l0t0","--0-------","0-","----1----0","--------00","0","1","0","1","1","1","0","2","2","0"
"404","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","---0------0-----1--0--------00--","7","138","2","0101110220","0101110220","e0h0l1l0t0","---0------","0-","----1--0--","------00--","0","1","0","1","1","1","0","2","2","0"
"405","6","forall NODE1,NODE0. ~locked_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","----------0-----1-00--------00--","7","136","1","0001120220","0001120220","h0l1l0t0","----------","0-","----1-00--","------00--","0","0","0","1","1","2","0","2","2","0"
"406","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch3(NODE0)","4","00---00-----------00------------","3","21","3","e0l0","0400020001","e0l0","00---00---","--","------00--","----------","0","4","0","0","0","2","0","0","0","1"
"407","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","4","0-0--0-0----------00------------","3","21","3","e0l0","0400020001","e0l0","0-0--0-0--","--","------00--","----------","0","4","0","0","0","2","0","0","0","1"
"408","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0-0000-----------0--------------","7","148","5","0500010020","0500010020","e0l0","0-0000----","--","-----0----","----------","0","5","0","0","0","1","0","0","2","0"
"409","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0-00-0----0------0--------------","7","147","3","0401010020","0401010020","e0h0l0","0-00-0----","0-","-----0----","----------","0","4","0","1","0","1","0","0","2","0"
"410","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","9","0-00-0-----------0--0-----------","7","146","9","0400020020","0400020020","e0l0","0-00-0----","--","-----0--0-","----------","0","4","0","0","0","2","0","0","2","0"
"411","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0-0--0--0--------00-------------","7","146","9","0400020020","0400020020","e0l0","0-0--0--0-","--","-----00---","----------","0","4","0","0","0","2","0","0","2","0"
"412","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0-0-00-----------00-------------","7","146","9","0400020020","0400020020","e0l0","0-0-00----","--","-----00---","----------","0","4","0","0","0","2","0","0","2","0"
"413","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0-0--0----0------00-------------","7","143","3","0301020020","0301020020","e0h0l0","0-0--0----","0-","-----00---","----------","0","3","0","1","0","2","0","0","2","0"
"414","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-0--0-----------000------------","7","141","6","0300030020","0300030020","e0l0","0-0--0----","--","-----000--","----------","0","3","0","0","0","3","0","0","2","0"
"415","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","0-0--0-----------00-0-----------","7","141","6","0300030020","0300030020","e0l0","0-0--0----","--","-----00-0-","----------","0","3","0","0","0","3","0","0","2","0"
"416","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","00-0---00-------0---------------","7","148","5","0500010020","0500010020","e0l0","00-0---00-","--","----0-----","----------","0","5","0","0","0","1","0","0","2","0"
"417","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","00-0---0--------0--0------------","7","146","9","0400020020","0400020020","e0l0","00-0---0--","--","----0--0--","----------","0","4","0","0","0","2","0","0","2","0"
"418","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","00-----000------0---------------","7","148","5","0500010020","0500010020","e0l0","00-----000","--","----0-----","----------","0","5","0","0","0","1","0","0","2","0"
"419","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","00-----00--0----0---------------","7","147","3","0401010020","0401010020","e0h0l0","00-----00-","-0","----0-----","----------","0","4","0","1","0","1","0","0","2","0"
"420","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","00-----00-------0----0----------","7","146","9","0400020020","0400020020","e0l0","00-----00-","--","----0----0","----------","0","4","0","0","0","2","0","0","2","0"
"421","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","00--0--0-0------0---------------","7","148","5","0500010020","0500010020","e0l0","00--0--0-0","--","----0-----","----------","0","5","0","0","0","1","0","0","2","0"
"422","6","forall NODE1,NODE2,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | held(NODE3) | locked_epoch2(NODE0) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","00--0--0---0----0---------------","12","234","1","0401010040","0401010040","e0h0l0","00--0--0--","-0","----0-----","----------","0","4","0","1","0","1","0","0","4","0"
"423","6","forall NODE1,NODE2,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | locked_epoch2(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","00--0--0--------0----0----------","12","232","1","0400020040","0400020040","e0l0","00--0--0--","--","----0----0","----------","0","4","0","0","0","2","0","0","4","0"
"424","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","00-----0-0------0--0------------","7","146","9","0400020020","0400020020","e0l0","00-----0-0","--","----0--0--","----------","0","4","0","0","0","2","0","0","2","0"
"425","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","00-----0--00----0---------------","7","144","1","0302010020","0302010020","e0h0l0","00-----0--","00","----0-----","----------","0","3","0","2","0","1","0","0","2","0"
"426","6","forall NODE1,NODE2,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE2) | locked_epoch2(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","00-----0--0-----0----0----------","12","230","1","0301020040","0301020040","e0h0l0","00-----0--","0-","----0----0","----------","0","3","0","1","0","2","0","0","4","0"
"427","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","00-----0---0----0--0------------","7","143","3","0301020020","0301020020","e0h0l0","00-----0--","-0","----0--0--","----------","0","3","0","1","0","2","0","0","2","0"
"428","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","00-----0--------0--0-0----------","7","141","6","0300030020","0300030020","e0l0","00-----0--","--","----0--0-0","----------","0","3","0","0","0","3","0","0","2","0"
"429","6","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","00-----0--------0---00----------","7","141","6","0300030020","0300030020","e0l0","00-----0--","--","----0---00","----------","0","3","0","0","0","3","0","0","2","0"
"430","6","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","0---------0-----00--------00----","7","137","2","0101020220","0101020220","e0h0l0t0","0---------","0-","----00----","----00----","0","1","0","1","0","2","0","2","2","0"
"431","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","4","-00---00----------00------------","3","21","3","e0l0","0400020001","e0l0","-00---00--","--","------00--","----------","0","4","0","0","0","2","0","0","0","1"
"432","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-0000-0----------0--------------","7","148","5","0500010020","0500010020","e0l0","-0000-0---","--","-----0----","----------","0","5","0","0","0","1","0","0","2","0"
"433","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-000--0---0------0--------------","7","147","3","0401010020","0401010020","e0h0l0","-000--0---","0-","-----0----","----------","0","4","0","1","0","1","0","0","2","0"
"434","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-000--0----------0--0-----------","7","146","9","0400020020","0400020020","e0l0","-000--0---","--","-----0--0-","----------","0","4","0","0","0","2","0","0","2","0"
"435","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-00---0-0--------00-------------","7","146","9","0400020020","0400020020","e0l0","-00---0-0-","--","-----00---","----------","0","4","0","0","0","2","0","0","2","0"
"436","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-00-0-0----------00-------------","7","146","9","0400020020","0400020020","e0l0","-00-0-0---","--","-----00---","----------","0","4","0","0","0","2","0","0","2","0"
"437","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-00---0---0------00-------------","7","143","3","0301020020","0301020020","e0h0l0","-00---0---","0-","-----00---","----------","0","3","0","1","0","2","0","0","2","0"
"438","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-00---0----------000------------","7","141","6","0300030020","0300030020","e0l0","-00---0---","--","-----000--","----------","0","3","0","0","0","3","0","0","2","0"
"439","6","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-00---0----------00-0-----------","7","141","6","0300030020","0300030020","e0l0","-00---0---","--","-----00-0-","----------","0","3","0","0","0","3","0","0","2","0"
"440","6","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-0---------0----00--------00----","7","137","2","0101020220","0101020220","e0h0l0t0","-0--------","-0","----00----","----00----","0","1","0","1","0","2","0","2","2","0"
"441","3","exists NODE0. held(NODE0) | locked_epoch2(NODE0) | transfer_epoch2(NODE0)","4","----------00----00--------00----","3","16","1","h0l0t0","0002020201","h0l0t0","----------","00","----00----","----00----","0","0","0","2","0","2","0","2","0","1"
