"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1239","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-00-00-0-----------00-----------------","8","262","18","0500020020","0500020020","e0l0","-00-00-0----","--","-----00-----","------------","0","5","0","0","0","2","0","0","2","0"
"1240","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-00-0--0----0------00-----------------","8","258","8","0401020020","0401020020","e0h0l0","-00-0--0----","0-","-----00-----","------------","0","4","0","1","0","2","0","0","2","0"
"1241","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-00-0--0-----------00---0-------------","8","256","19","0400030020","0400030020","e0l0","-00-0--0----","--","-----00---0-","------------","0","4","0","0","0","3","0","0","2","0"
"1242","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-00----0--0--------00-0---------------","8","256","19","0400030020","0400030020","e0l0","-00----0--0-","--","-----00-0---","------------","0","4","0","0","0","3","0","0","2","0"
"1243","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-00--0-0-----------00-0---------------","8","256","19","0400030020","0400030020","e0l0","-00--0-0----","--","-----00-0---","------------","0","4","0","0","0","3","0","0","2","0"
"1244","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-00----0----0------00-0---------------","8","250","4","0301030020","0301030020","e0h0l0","-00----0----","0-","-----00-0---","------------","0","3","0","1","0","3","0","0","2","0"
"1245","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","10","-00----0-----------00-00--------------","8","247","7","0300040020","0300040020","e0l0","-00----0----","--","-----00-00--","------------","0","3","0","0","0","4","0","0","2","0"
"1246","7","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-00----0-----------00-0-0-------------","8","247","7","0300040020","0300040020","e0l0","-00----0----","--","-----00-0-0-","------------","0","3","0","0","0","4","0","0","2","0"
"1247","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1-------0----0-----1--------------0000","9","324","6","1101100420","1101100420","e1e0h0l1t0","1-------0---","-0","-----1------","--------0000","1","1","0","1","1","0","0","4","2","0"
"1248","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1--------0---0-----1------------00--00","9","324","6","1101100420","1101100420","e1e0h0l1t0","1--------0--","-0","-----1------","------00--00","1","1","0","1","1","0","0","4","2","0"
"1249","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1---------0--0-----1------------0000--","9","324","6","1101100420","1101100420","e1e0h0l1t0","1---------0-","-0","-----1------","------0000--","1","1","0","1","1","0","0","4","2","0"
"1250","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------------0-----1---0--------0000--","9","319","2","1001110420","1001110420","e1h0l1l0t0","1-----------","-0","-----1---0--","------0000--","1","0","0","1","1","1","0","4","2","0"
"1251","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1------00----0--------------------0000","9","327","10","1201000420","1201000420","e1e0h0t0","1------00---","-0","------------","--------0000","1","2","0","1","0","0","0","4","2","0"
"1252","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1------0-0---0------------------00--00","9","327","10","1201000420","1201000420","e1e0h0t0","1------0-0--","-0","------------","------00--00","1","2","0","1","0","0","0","4","2","0"
"1253","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------0--0--0------------------0000--","9","327","10","1201000420","1201000420","e1e0h0t0","1------0--0-","-0","------------","------0000--","1","2","0","1","0","0","0","4","2","0"
"1254","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1------0-----0---------0--------0000--","9","323","4","1101010420","1101010420","e1e0h0l0t0","1------0----","-0","---------0--","------0000--","1","1","0","1","0","1","0","4","2","0"
"1255","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","1-------00---0----------------00----00","9","327","10","1201000420","1201000420","e1e0h0t0","1-------00--","-0","------------","----00----00","1","2","0","1","0","0","0","4","2","0"
"1256","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1-------0-0--0----------------00--00--","9","327","10","1201000420","1201000420","e1e0h0t0","1-------0-0-","-0","------------","----00--00--","1","2","0","1","0","0","0","4","2","0"
"1257","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","1-------0----0---------0------00--00--","9","323","4","1101010420","1101010420","e1e0h0l0t0","1-------0---","-0","---------0--","----00--00--","1","1","0","1","0","1","0","4","2","0"
"1258","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","1--------00--0----------------0000----","9","327","10","1201000420","1201000420","e1e0h0t0","1--------00-","-0","------------","----0000----","1","2","0","1","0","0","0","4","2","0"
"1259","8","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","1--------0---0---------0------0000----","9","323","4","1101010420","1101010420","e1e0h0l0t0","1--------0--","-0","---------0--","----0000----","1","1","0","1","0","1","0","4","2","0"
"1260","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1------0----0-----1--------------0000","9","324","6","1101100420","1101100420","e1e0h0l1t0","-1------0---","-0","-----1------","--------0000","1","1","0","1","1","0","0","4","2","0"
"1261","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1-------0---0-----1------------00--00","9","324","6","1101100420","1101100420","e1e0h0l1t0","-1-------0--","-0","-----1------","------00--00","1","1","0","1","1","0","0","4","2","0"
"1262","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1--------0--0-----1------------0000--","9","324","6","1101100420","1101100420","e1e0h0l1t0","-1--------0-","-0","-----1------","------0000--","1","1","0","1","1","0","0","4","2","0"
"1263","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1-----------0-----1---0--------0000--","9","319","2","1001110420","1001110420","e1h0l1l0t0","-1----------","-0","-----1---0--","------0000--","1","0","0","1","1","1","0","4","2","0"
"1264","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1----0-0----0--------------------0000","9","327","10","1201000420","1201000420","e1e0h0t0","-1----0-0---","-0","------------","--------0000","1","2","0","1","0","0","0","4","2","0"
"1265","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-1----0--0---0------------------00--00","9","327","10","1201000420","1201000420","e1e0h0t0","-1----0--0--","-0","------------","------00--00","1","2","0","1","0","0","0","4","2","0"
"1266","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1----0---0--0------------------0000--","9","327","10","1201000420","1201000420","e1e0h0t0","-1----0---0-","-0","------------","------0000--","1","2","0","1","0","0","0","4","2","0"
"1267","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-1----0------0---------0--------0000--","9","323","4","1101010420","1101010420","e1e0h0l0t0","-1----0-----","-0","---------0--","------0000--","1","1","0","1","0","1","0","4","2","0"
"1268","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------00000-----------------00------","9","330","1","1401000220","1401000220","e1e0h0t0","-1------0000","0-","------------","----00------","1","4","0","1","0","0","0","2","2","0"
"1269","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------000-00----------------00------","9","329","1","1302000220","1302000220","e1e0h0t0","-1------000-","00","------------","----00------","1","3","0","2","0","0","0","2","2","0"
"1270","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-1------000-0------------0----00------","9","328","1","1301010220","1301010220","e1e0h0l0t0","-1------000-","0-","-----------0","----00------","1","3","0","1","0","1","0","2","2","0"
"1271","8","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-1----------00-------0--------0000----","9","320","2","1002010420","1002010420","e1h0l0t0","-1----------","00","-------0----","----0000----","1","0","0","2","0","1","0","4","2","0"
"1272","8","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--1---00-----0--------------------0000","9","327","10","1201000420","1201000420","e1e0h0t0","--1---00----","-0","------------","--------0000","1","2","0","1","0","0","0","4","2","0"
"1273","8","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--1------0--00------------------00--00","9","325","2","1102000420","1102000420","e1e0h0t0","--1------0--","00","------------","------00--00","1","1","0","2","0","0","0","4","2","0"
"1274","8","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--1-------0-00------------------0000--","9","325","2","1102000420","1102000420","e1e0h0t0","--1-------0-","00","------------","------0000--","1","1","0","2","0","0","0","4","2","0"
"1275","8","forall NODE1,NODE0. ~ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--1---------00---------0--------0000--","9","320","2","1002010420","1002010420","e1h0l0t0","--1---------","00","---------0--","------0000--","1","0","0","2","0","1","0","4","2","0"
"1276","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0----1-1---------------00","9","300","1","0301200220","0301200220","e0h0l1t0","-----000----","-0","----1-1-----","----------00","0","3","0","1","2","0","0","2","2","0"
"1277","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00----1-1---------------00","9","297","1","0202200220","0202200220","e0h0l1t0","------00----","00","----1-1-----","----------00","0","2","0","2","2","0","0","2","2","0"
"1278","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0----1-1---0-----------00","9","294","1","0201210220","0201210220","e0h0l1l0t0","------00----","-0","----1-1---0-","----------00","0","2","0","1","2","1","0","2","2","0"
"1279","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","11","--000-00-00-------1-------------------","9","318","3","0700100020","0700100020","e0l1","--000-00-00-","--","----1-------","------------","0","7","0","0","1","0","0","0","2","0"
"1280","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","--00-000-0-0------1-------------------","9","318","3","0700100020","0700100020","e0l1","--00-000-0-0","--","----1-------","------------","0","7","0","0","1","0","0","0","2","0"
"1281","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--00-000-0---0----1-------------------","14","487","2","0601100040","0601100040","e0h0l1","--00-000-0--","-0","----1-------","------------","0","6","0","1","1","0","0","0","4","0"
"1282","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--00-000-0--------1------0------------","14","485","2","0600110040","0600110040","e0l1l0","--00-000-0--","--","----1------0","------------","0","6","0","0","1","1","0","0","4","0"
"1283","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","--00--00-0--00----1-------------------","9","314","2","0502100020","0502100020","e0h0l1","--00--00-0--","00","----1-------","------------","0","5","0","2","1","0","0","0","2","0"
"1284","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--00--00-0--0-----1------0------------","14","483","2","0501110040","0501110040","e0h0l1l0","--00--00-0--","0-","----1------0","------------","0","5","0","1","1","1","0","0","4","0"
"1285","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--00--00-0--------1-----00------------","9","310","2","0500120020","0500120020","e0l1l0","--00--00-0--","--","----1-----00","------------","0","5","0","0","1","2","0","0","2","0"
"1286","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","--0-0000--00------1-------------------","9","318","3","0700100020","0700100020","e0l1","--0-0000--00","--","----1-------","------------","0","7","0","0","1","0","0","0","2","0"
"1287","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--0-0000--0--0----1-------------------","14","487","2","0601100040","0601100040","e0h0l1","--0-0000--0-","-0","----1-------","------------","0","6","0","1","1","0","0","0","4","0"
"1288","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--0-0000--0-------1------0------------","14","485","2","0600110040","0600110040","e0l1l0","--0-0000--0-","--","----1------0","------------","0","6","0","0","1","1","0","0","4","0"
"1289","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","--0-0-00--0-00----1-------------------","9","314","2","0502100020","0502100020","e0h0l1","--0-0-00--0-","00","----1-------","------------","0","5","0","2","1","0","0","0","2","0"
"1290","8","forall NODE1,NODE2,NODE3,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0-00--0-0-----1------0------------","14","483","2","0501110040","0501110040","e0h0l1l0","--0-0-00--0-","0-","----1------0","------------","0","5","0","1","1","1","0","0","4","0"
"1291","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--0-0-00--0-------1-----00------------","9","310","2","0500120020","0500120020","e0l1l0","--0-0-00--0-","--","----1-----00","------------","0","5","0","0","1","2","0","0","2","0"
"1292","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--0---00----00----1-----------------00","9","302","4","0302100220","0302100220","e0h0l1t0","--0---00----","00","----1-------","----------00","0","3","0","2","1","0","0","2","2","0"
"1293","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-0---0----1-----------------00","9","306","3","0401100220","0401100220","e0h0l1t0","-----000-0--","-0","----1-------","----------00","0","4","0","1","1","0","0","2","2","0"
"1294","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-0--00----1-----------------00","9","302","4","0302100220","0302100220","e0h0l1t0","------00-0--","00","----1-------","----------00","0","3","0","2","1","0","0","2","2","0"
"1295","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-0---0----1-----0-----------00","9","299","9","0301110220","0301110220","e0h0l1l0t0","------00-0--","-0","----1-----0-","----------00","0","3","0","1","1","1","0","2","2","0"
"1296","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","------00--0--0----1---0-----------00--","9","299","9","0301110220","0301110220","e0h0l1l0t0","------00--0-","-0","----1---0---","--------00--","0","3","0","1","1","1","0","2","2","0"
"1297","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0----1--0--------------00","9","299","9","0301110220","0301110220","e0h0l1l0t0","-----000----","-0","----1--0----","----------00","0","3","0","1","1","1","0","2","2","0"
"1298","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00----1--0--------------00","9","296","4","0202110220","0202110220","e0h0l1l0t0","------00----","00","----1--0----","----------00","0","2","0","2","1","1","0","2","2","0"
"1299","8","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0----1--0--0-----------00","9","293","8","0201120220","0201120220","e0h0l1l0t0","------00----","-0","----1--0--0-","----------00","0","2","0","1","1","2","0","2","2","0"
