"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"227","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE1) | held(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","----0--00-----0------1-----------------","8","0","182","0301100030"
"228","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","----0--00------------1----0------------","8","58","2","0300110030"
"229","forall NODE1. ~locked_epoch2(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | held(NODE0)) & NODE0 ~= NODE1))","6","----0---0----00------1-----------------","4","0","182","0202100011"
"230","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | held(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","----0---0----0-------1----0------------","8","0","182","0201110030"
"231","forall NODE1. ~locked_epoch2(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | locked_epoch3(NODE0)) & NODE0 ~= NODE1))","6","----0---0------------1---00------------","4","19","2","0200120011"
"232","forall NODE1. ~locked_epoch3(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | ep_epoch1(NODE0)) & NODE0 ~= NODE1))","6","----00--00--------------1--------------","4","21","4","0400100011"
"233","forall NODE1. ~locked_epoch3(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | ep_epoch2(NODE0)) & NODE0 ~= NODE1))","6","----0-0-0-0-------------1--------------","4","21","4","0400100011"
"234","forall NODE1,NODE0,NODE2. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","----0-0-0--------------01--------------","8","58","2","0300110030"
"235","forall NODE1. ~locked_epoch3(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | locked_epoch2(NODE0)) & NODE0 ~= NODE1))","6","----0---0-------------001--------------","4","19","2","0200120011"
"236","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ((NODE1 = NODE2 & NODE0 ~= NODE1) | (NODE0 = NODE1 & NODE0 = NODE2))","12","00--00------------------------------1--","9","68","2","0400001030"
"237","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | ((NODE1 = NODE2 & NODE0 ~= NODE1) | (NODE0 = NODE1 & NODE0 = NODE2))","12","0-0-0-0-----------------------------1--","9","68","2","0400001030"
"238","forall NODE1,NODE4,NODE2,NODE0,NODE3. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE3) | locked_epoch2(NODE4) | ((NODE0 ~= NODE3 | NODE0 ~= NODE2 | NODE1 ~= NODE4 | NODE0 = NODE1) & (NODE0 ~= NODE4 | NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE1 ~= NODE3 | NODE2 ~= NODE4 | NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1))","23","0-0-0-----------------0-------------1--","18","0","182","0300011050"
"239","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | ((NODE1 = NODE2 & NODE0 ~= NODE1) | (NODE0 = NODE1 & NODE0 = NODE2))","12","0---0----------------00-------------1--","9","0","182","0200021030"
"240","forall NODE1. ep_epoch2(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | locked_epoch2(NODE0)) & NODE0 ~= NODE1))","6","0---0-----0----------00----------------","4","0","182","0300020011"
"241","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","0---0----------------000---------------","8","56","2","0200030030"
"242","forall NODE1. ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | (exists NODE0. (ep_epoch2(NODE0) & NODE0 ~= NODE1))","7","00----0---0----------0-----------------","5","0","182","0400010011"
"243","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","00----0--------------0-0---------------","8","0","182","0300020030"
"244","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","11","00-------------------000---------------","8","56","2","0200030030"
"245","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1---0-000--------------0---------------","9","73","2","1400010030"
"246","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1---0-0-0----0---------0---------------","9","72","2","1301010030"
"247","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1---0-0-0--------------0-0-------------","9","71","2","1300020030"
"248","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1----000-0-------------0---------------","9","73","2","1400010030"
"249","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1----00--0---0---------0---------------","9","72","2","1301010030"
"250","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","1----00--0-------------0-0-------------","9","71","2","1300020030"
"251","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0)","3","00--00--00-----------------------------","2","4","3","0600000001"
"252","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0)","3","0-0-0-0-0-0----------------------------","2","4","3","0600000001"
"253","forall NODE1. ep_epoch0(NODE1) | locked_epoch2(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | ep_epoch2(NODE0)) & NODE0 ~= NODE1))","7","0-0-0-0-0--------------0---------------","5","31","2","0500010011"
"254","exists NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0)","3","0--00--00--0---------------------------","2","4","3","0600000001"
"255","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE1) | ep_epoch3(NODE2) | held(NODE0) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0--00--00-----0------------------------","9","0","182","0501000030"
"256","forall NODE1. ep_epoch0(NODE1) | locked_epoch3(NODE1) | (exists NODE0. ((ep_epoch0(NODE0) | ep_epoch3(NODE0)) & NODE0 ~= NODE1))","7","0--00--00-----------------0------------","5","31","2","0500010011"
"257","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE2) | held(NODE0) | held(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0--00---0----00------------------------","9","0","182","0402000030"
"258","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0--00---0----0------------0------------","9","70","2","0401010030"
"259","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0--00---0----------------00------------","9","69","3","0400020030"
"260","exists NODE0. ep_epoch0(NODE0) | held(NODE0)","3","0---0---0---000------------------------","2","0","182","0303000001"
"261","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | held(NODE1) | held(NODE2) | locked_epoch3(NODE0) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0---0---0---00------------0------------","9","0","182","0302010030"
"262","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0---0---0---0------------00------------","9","67","2","0301020030"
"263","exists NODE0. ep_epoch0(NODE0) | locked_epoch3(NODE0)","3","0---0---0---------------000------------","2","3","2","0300030001"
"264","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","9","000-000--------------------------------","7","44","3","0600000020"
"265","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","000-00----------------0----------------","7","42","4","0500010020"
"266","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","00-000-0-------------------------------","7","44","3","0600000020"
"267","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | NODE0 = NODE1","9","00-000-------0-------------------------","7","43","2","0501000020"
"268","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","00-000-------------------0-------------","7","42","4","0500010020"
"269","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","00--00------00-------------------------","7","41","2","0402000020"
"270","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","00--00------0------------0-------------","7","40","2","0401010020"
"271","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","00--00---------------00----------------","7","39","4","0400020020"
"272","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","00--00------------------00-------------","7","39","4","0400020020"
"273","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","0-000-00-------------------------------","7","44","3","0600000020"
"274","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | NODE0 = NODE1","9","0-000-0------0-------------------------","7","43","2","0501000020"
"275","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-000-0------------------0-------------","7","42","4","0500010020"
"276","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","0-0-0-0-----00-------------------------","7","41","2","0402000020"
"277","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-0-0-0-----0------------0-------------","7","40","2","0401010020"
"278","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-0-0-0-----------------00-------------","7","39","4","0400020020"
"279","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-000-----0-----------0----------------","9","0","182","0500010030"
"280","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | held(NODE0) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-0-0-----0-0---------0----------------","9","70","2","0401010030"
"281","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-0-0-----0-----------0-0--------------","9","69","3","0400020030"
"282","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0-000--0--------------0----------------","7","42","4","0500010020"
"283","forall NODE1,NODE3,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","0-000--------0--------0----------------","12","0","182","0401010040"
"284","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-000-----------------00---------------","9","69","3","0400020030"
"285","forall NODE1,NODE3,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","0-000-----------------0--0-------------","12","0","182","0400020040"
"286","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","0-0-0-------00--------0----------------","7","0","182","0302010020"
"287","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-0-0-------0---------00---------------","9","67","2","0301020030"
"288","forall NODE1,NODE3,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE2) | held(NODE0) | locked_epoch2(NODE3) | locked_epoch3(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","0-0-0-------0---------0--0-------------","12","0","182","0301020040"
"289","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE0) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","12","0-0-0-----------------000--------------","9","0","182","0300030030"
"290","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-0-0-----------------0-00-------------","7","38","2","0300030020"
"291","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0--00--0-------------00----------------","7","39","4","0400020020"
"292","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0--00--------0-------00----------------","7","0","182","0301020020"
"293","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0--00----------------00--0-------------","7","38","2","0300030020"
"294","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","0---0-------00-------00----------------","7","0","182","0202020020"
"295","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0---0-------0--------00--0-------------","7","0","182","0201030020"
"296","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0---0----------------00-00-------------","7","0","182","0200040020"
"297","exists NODE0. ep_epoch1(NODE0) | locked_epoch2(NODE0)","3","-0---0---0-----------000---------------","2","3","2","0300030001"
"298","forall NODE1. ~ep_epoch1(NODE1) | held(NODE1) | transfer_epoch2(NODE1) | (exists NODE0. ((~ep_epoch0(NODE0) | transfer_epoch2(NODE0)) & NODE0 ~= NODE1))","8","1---1----1----0------------------000---","6","36","2","3001000311"
"299","forall NODE1. ~ep_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((~ep_epoch0(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","8","1---1-----1---0---------------------000","6","36","2","3001000311"
"300","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch0(NODE1) | ~locked_epoch2(NODE2) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1---1---------0--------1------------000","10","82","2","2001100330"
"301","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch0(NODE1) | ep_epoch1(NODE2) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1---1----0----0---------------------000","10","84","5","2101000330"
"302","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch0(NODE1) | ep_epoch2(NODE2) | held(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1---1-----0---0------------------000---","10","84","5","2101000330"
"303","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch0(NODE1) | held(NODE2) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1---1---------0--------0---------000---","10","81","4","2001010330"
"304","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~ep_epoch2(NODE2) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----1----1---0---------------------000","10","0","182","3001000330"
"305","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~locked_epoch2(NODE2) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----1--------0--------1------------000","10","82","2","2001100330"
"306","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ep_epoch0(NODE2) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----1--0-----0---------------------000","10","84","5","2101000330"
"307","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----1-------0---------0---------000---","10","81","4","2001010330"
"308","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1-----1----0-0----------------------000","10","84","5","2101000330"
"309","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1-----1------00---------------------000","10","83","2","2002000330"
"310","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1-----1------0------------0---------000","10","81","4","2001010330"
"311","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----------0-0--------1-------------000","10","78","2","1101100330"
"312","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1------------00-------1-------------000","10","76","2","1002100330"
"313","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1------------0--------1---0---------000","10","75","2","1001110330"
"314","forall NODE1. ~ep_epoch0(NODE1) | (exists NODE0. ((ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)) & NODE0 ~= NODE1))","7","1----000-000---------------------------","5","0","182","1600000011"
"315","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE1) | held(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----000-00---0------------------------","10","0","182","1501000030"
"316","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch3(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----000-00---------------0------------","10","0","182","1500010030"
"317","forall NODE1. ~ep_epoch0(NODE1) | (exists NODE0. ((ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0)) & NODE0 ~= NODE1))","7","1----00--00--00------------------------","5","0","182","1402000011"
"318","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | held(NODE2) | locked_epoch3(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","1----00--00--0------------0------------","10","0","182","1401010030"
"319","forall NODE1. ~ep_epoch0(NODE1) | (exists NODE0. ((ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)) & NODE0 ~= NODE1))","7","1----00--00--------------00------------","5","0","182","1400020011"
