"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"3831","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-0----0----1---1---0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-0---","-0","----1---1---0-","------------00","0","3","0","1","2","1","0","2","2","0"
"3832","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","------000------0----1--01-----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","------000-----","-0","----1--01-----","------------00","0","3","0","1","2","1","0","2","2","0"
"3833","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-----00----1--01-----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-----","00","----1--01-----","------------00","0","2","0","2","2","1","0","2","2","0"
"3834","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00------0----1--01---0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-----","-0","----1--01---0-","------------00","0","2","0","1","2","2","0","2","2","0"
"3835","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch3(NODE3) | ep_epoch4(NODE1) | ep_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2))","19","--000--00-00--------1---------------------1-","15","88","F","5","0100101040","0100101040","e0l1t1","--000--00-00--","--","----1---------","------------1-","0","7","0","0","1","0","1","0","4","0"
"3836","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","--00-0000-0---------1------0----------------","15","79","F","70","0100110040","0100110040","e0l1l0","--00-0000-0---","--","----1------0--","--------------","0","7","0","0","1","1","0","0","4","0"
"3837","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","--00-0-00-0---0-----1------0----------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","--00-0-00-0---","0-","----1------0--","--------------","0","6","0","1","1","1","0","0","4","0"
"3838","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","--00-0-00-0---------1------00---------------","15","79","F","70","0100110040","0100110040","e0l1l0","--00-0-00-0---","--","----1------00-","--------------","0","6","0","0","1","2","0","0","4","0"
"3839","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","--0-00000--0--------1------0----------------","15","79","F","70","0100110040","0100110040","e0l1l0","--0-00000--0--","--","----1------0--","--------------","0","7","0","0","1","1","0","0","4","0"
"3840","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","--0-00-00--0--0-----1------0----------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","--0-00-00--0--","0-","----1------0--","--------------","0","6","0","1","1","1","0","0","4","0"
"3841","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","--0-00-00--0--------1------00---------------","15","79","F","70","0100110040","0100110040","e0l1l0","--0-00-00--0--","--","----1------00-","--------------","0","6","0","0","1","2","0","0","4","0"
"3842","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","12","---000-00--00-------1--0--------------------","10","51","F","642","0100110020","0100110020","e0l1l0","---000-00--00-","--","----1--0------","--------------","0","7","0","0","1","1","0","0","2","0"
"3843","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","12","---00-000--0-0------1--0--------------------","10","51","F","642","0100110020","0100110020","e0l1l0","---00-000--0-0","--","----1--0------","--------------","0","7","0","0","1","1","0","0","2","0"
"3844","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE1) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","---00-000--0---0----1--0--------------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---00-000--0--","-0","----1--0------","--------------","0","6","0","1","1","1","0","0","4","0"
"3845","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","---00-000--0--------1--0-----0--------------","15","79","F","70","0100110040","0100110040","e0l1l0","---00-000--0--","--","----1--0-----0","--------------","0","6","0","0","1","2","0","0","4","0"
"3846","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","12","---00--00--0--00----1--0--------------------","10","75","F","147","0101110020","0101110020","e0h0l1l0","---00--00--0--","00","----1--0------","--------------","0","5","0","2","1","1","0","0","2","0"
"3847","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","---00--00--0--0-----1--0-----0--------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---00--00--0--","0-","----1--0-----0","--------------","0","5","0","1","1","2","0","0","4","0"
"3848","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","12","---00--00--0--------1--0----00--------------","10","51","F","642","0100110020","0100110020","e0l1l0","---00--00--0--","--","----1--0----00","--------------","0","5","0","0","1","3","0","0","2","0"
"3849","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","12","---0-0-00--00-------1--00-------------------","10","51","F","642","0100110020","0100110020","e0l1l0","---0-0-00--00-","--","----1--00-----","--------------","0","6","0","0","1","2","0","0","2","0"
"3850","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","12","---0--000--0-0------1--00-------------------","10","51","F","642","0100110020","0100110020","e0l1l0","---0--000--0-0","--","----1--00-----","--------------","0","6","0","0","1","2","0","0","2","0"
"3851","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","---0--000--0---0----1--00-------------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---0--000--0--","-0","----1--00-----","--------------","0","5","0","1","1","2","0","0","4","0"
"3852","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE2) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","---0--000--0--------1--00----0--------------","15","79","F","70","0100110040","0100110040","e0l1l0","---0--000--0--","--","----1--00----0","--------------","0","5","0","0","1","3","0","0","4","0"
"3853","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","12","---0---00--0--00----1--00-------------------","10","75","F","147","0101110020","0101110020","e0h0l1l0","---0---00--0--","00","----1--00-----","--------------","0","4","0","2","1","2","0","0","2","0"
"3854","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE2) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","---0---00--0--0-----1--00----0--------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---0---00--0--","0-","----1--00----0","--------------","0","4","0","1","1","3","0","0","4","0"
"3855","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","12","---0---00--0--------1--00---00--------------","10","51","F","642","0100110020","0100110020","e0l1l0","---0---00--0--","--","----1--00---00","--------------","0","4","0","0","1","4","0","0","2","0"
"3856","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","12","---0-0000---00------1--0--------------------","10","51","F","642","0100110020","0100110020","e0l1l0","---0-0000---00","--","----1--0------","--------------","0","7","0","0","1","1","0","0","2","0"
"3857","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE1) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","---0-0000---0--0----1--0--------------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---0-0000---0-","-0","----1--0------","--------------","0","6","0","1","1","1","0","0","4","0"
"3858","3","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","19","---0-0000---0-------1--0-----0--------------","15","79","F","70","0100110040","0100110040","e0l1l0","---0-0000---0-","--","----1--0-----0","--------------","0","6","0","0","1","2","0","0","4","0"
"3859","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","12","---0-0-00---0-00----1--0--------------------","10","75","F","147","0101110020","0101110020","e0h0l1l0","---0-0-00---0-","00","----1--0------","--------------","0","5","0","2","1","1","0","0","2","0"
"3860","4","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","19","---0-0-00---0-0-----1--0-----0--------------","15","80","F","87","0101110040","0101110040","e0h0l1l0","---0-0-00---0-","0-","----1--0-----0","--------------","0","5","0","1","1","2","0","0","4","0"
"3861","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","12","---0-0-00---0-------1--0----00--------------","10","51","F","642","0100110020","0100110020","e0l1l0","---0-0-00---0-","--","----1--0----00","--------------","0","5","0","0","1","3","0","0","2","0"
"3862","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","---0---00-----00----1--0------------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","---0---00-----","00","----1--0------","------------00","0","3","0","2","1","1","0","2","2","0"
"3863","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","------000-00---0----1---------------------00","10","61","F","101","0101100120","0101100120","e0h0l1t0","------000-00--","-0","----1---------","------------00","0","5","0","1","1","0","0","2","2","0"
"3864","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-00--00----1---------------------00","10","61","F","101","0101100120","0101100120","e0h0l1t0","-------00-00--","00","----1---------","------------00","0","4","0","2","1","0","0","2","2","0"
"3865","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-00---0----1-------0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-00--","-0","----1-------0-","------------00","0","4","0","1","1","1","0","2","2","0"
"3866","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","-------00-0-0--0----1-----0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-0-0-","-0","----1-----0---","----------00--","0","4","0","1","1","1","0","2","2","0"
"3867","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","------000-0----0----1----0----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","------000-0---","-0","----1----0----","------------00","0","4","0","1","1","1","0","2","2","0"
"3868","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-0---00----1----0----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-0---","00","----1----0----","------------00","0","3","0","2","1","1","0","2","2","0"
"3869","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-0----0----1----0--0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-0---","-0","----1----0--0-","------------00","0","3","0","1","1","2","0","2","2","0"
"3870","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","-------00-0----0----1-----00------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-0---","-0","----1-----00--","----------00--","0","3","0","1","1","2","0","2","2","0"
"3871","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-------00--00--0----1---0-------------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00--00-","-0","----1---0-----","--------00----","0","4","0","1","1","1","0","2","2","0"
"3872","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","------000--0---0----1--0------------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","------000--0--","-0","----1--0------","------------00","0","4","0","1","1","1","0","2","2","0"
"3873","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00--0--00----1--0------------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00--0--","00","----1--0------","------------00","0","3","0","2","1","1","0","2","2","0"
"3874","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00--0---0----1--0----0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00--0--","-0","----1--0----0-","------------00","0","3","0","1","1","2","0","2","2","0"
"3875","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-------00--0---0----1---0--0----------00----","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00--0--","-0","----1---0--0--","--------00----","0","3","0","1","1","2","0","2","2","0"
"3876","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","-------00---0--0----1--0--0-------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00---0-","-0","----1--0--0---","----------00--","0","3","0","1","1","2","0","2","2","0"
"3877","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","------000------0----1--0-0----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","------000-----","-0","----1--0-0----","------------00","0","3","0","1","1","2","0","2","2","0"
"3878","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00-----00----1--0-0----------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-----","00","----1--0-0----","------------00","0","2","0","2","1","2","0","2","2","0"
"3879","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","12","-------00------0----1--0-0--0-------------00","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-----","-0","----1--0-0--0-","------------00","0","2","0","1","1","3","0","2","2","0"
"3880","5","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","-------00------0----1--0--00------------00--","10","81","F","485","0101110120","0101110120","e0h0l1l0t0","-------00-----","-0","----1--0--00--","----------00--","0","2","0","1","1","3","0","2","2","0"
"3881","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00-0------000-----1-------------------00--","10","61","F","101","0101100120","0101100120","e0h0l1t0","--00-0------00","0-","----1---------","----------00--","0","5","0","1","1","0","0","2","2","0"
"3882","4","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","12","--00-0------0-00----1-------------------00--","10","61","F","101","0101100120","0101100120","e0h0l1t0","--00-0------0-","00","----1---------","----------00--","0","4","0","2","1","0","0","2","2","0"
