"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1303","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-0-----0-0-----1------0--------00--","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","--0-0-----0-","0-","----1------0","--------00--","0","3","0","1","1","1","0","2","2","0"
"1304","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------000-----1---0-----------00--","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","--0-------00","0-","----1---0---","--------00--","0","3","0","1","1","1","0","2","2","0"
"1305","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-00----1---0-----------00--","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","--0-------0-","00","----1---0---","--------00--","0","2","0","2","1","1","0","2","2","0"
"1306","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------0-0-----1---0--0--------00--","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","--0-------0-","0-","----1---0--0","--------00--","0","2","0","1","1","2","0","2","2","0"
"1307","4","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","--0---------00----1---------------0000","9","61","F","32","0101100120","0101100120","e0h0l1t0","--0---------","00","----1-------","--------0000","0","1","0","2","1","0","0","4","2","0"
"1308","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---00----0--0-----1----0--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---00----0--","0-","----1----0--","------00----","0","3","0","1","1","1","0","2","2","0"
"1309","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---0-----0--0-----1---00--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---0-----0--","0-","----1---00--","------00----","0","2","0","1","1","2","0","2","2","0"
"1310","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","----0----0--0-----1-0--0--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","----0----0--","0-","----1-0--0--","------00----","0","2","0","1","1","2","0","2","2","0"
"1311","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0000-----1-0-----------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------000","0-","----1-0-----","------00----","0","3","0","1","1","1","0","2","2","0"
"1312","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-00----1-0-----------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------00-","00","----1-0-----","------00----","0","2","0","2","1","1","0","2","2","0"
"1313","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------00-0-----1-0----0------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------00-","0-","----1-0----0","------00----","0","2","0","1","1","2","0","2","2","0"
"1314","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0-00-----1-0--0--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------0-0","0-","----1-0--0--","------00----","0","2","0","1","1","2","0","2","2","0"
"1315","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--00----1-0--0--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------0--","00","----1-0--0--","------00----","0","1","0","2","1","2","0","2","2","0"
"1316","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0-00--------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------0--","0-","----1-0-00--","------00----","0","1","0","1","1","3","0","2","2","0"
"1317","5","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---------0--0-----1-0--0-0------00----","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","---------0--","0-","----1-0--0-0","------00----","0","1","0","1","1","3","0","2","2","0"
"1318","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----0000----0------1---------------00","9","61","F","32","0101100120","0101100120","e0h0l1t0","-----0000---","-0","------1-----","----------00","0","4","0","1","1","0","0","2","2","0"
"1319","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000---00------1---------------00","9","61","F","32","0101100120","0101100120","e0h0l1t0","------000---","00","------1-----","----------00","0","3","0","2","1","0","0","2","2","0"
"1320","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------000----0------1---0-----------00","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","------000---","-0","------1---0-","----------00","0","3","0","1","1","1","0","2","2","0"
"1321","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----000-----0-----01---------------00","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","-----000----","-0","-----01-----","----------00","0","3","0","1","1","1","0","2","2","0"
"1322","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00----00-----01---------------00","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","------00----","00","-----01-----","----------00","0","2","0","2","1","1","0","2","2","0"
"1323","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------00-----0-----01---0-----------00","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","------00----","-0","-----01---0-","----------00","0","2","0","1","1","2","0","2","2","0"
"1324","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","----------000-------1-------------0000","9","61","F","32","0101100120","0101100120","e0h0l1t0","----------00","0-","------1-----","--------0000","0","2","0","1","1","0","0","4","2","0"
"1325","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","----------0-0-------1----0--------0000","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","----------0-","0-","------1----0","--------0000","0","1","0","1","1","1","0","4","2","0"
"1326","5","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","-----------00-------1--0----------0000","9","81","F","80","0101110120","0101110120","e0h0l1l0t0","-----------0","0-","------1--0--","--------0000","0","1","0","1","1","1","0","4","2","0"
"1327","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","------------0-------1--0-0--------0000","9","63","F","7","0001110120","0001110120","h0l1l0t0","------------","0-","------1--0-0","--------0000","0","0","0","1","1","2","0","4","2","0"
"1328","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch4(NODE0)","5","000---000-------------00--------------","4","7","E","14","e0l0","0100010001","e0l0","000---000---","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1329","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","00-0--00-0------------00--------------","4","7","E","14","e0l0","0100010001","e0l0","00-0--00-0--","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1330","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","00-00000-------------0----------------","9","33","F","119","0100010020","0100010020","e0l0","00-00000----","--","-------0----","------------","0","7","0","0","0","1","0","0","2","0"
"1331","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","00-00-00----0--------0----------------","9","34","F","42","0101010020","0101010020","e0h0l0","00-00-00----","0-","-------0----","------------","0","6","0","1","0","1","0","0","2","0"
"1332","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","00-00-00-------------0--0-------------","9","33","F","119","0100010020","0100010020","e0l0","00-00-00----","--","-------0--0-","------------","0","6","0","0","0","2","0","0","2","0"
"1333","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00--0----------00---------------","9","33","F","119","0100010020","0100010020","e0l0","00-0--00--0-","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1334","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0-000-------------00---------------","9","33","F","119","0100010020","0100010020","e0l0","00-0-000----","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1335","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00----0--------00---------------","9","34","F","42","0101010020","0101010020","e0h0l0","00-0--00----","0-","-------00---","------------","0","5","0","1","0","2","0","0","2","0"
"1336","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","00-0--00-------------000--------------","9","33","F","119","0100010020","0100010020","e0l0","00-0--00----","--","-------000--","------------","0","5","0","0","0","3","0","0","2","0"
"1337","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","11","00-0--00-------------00-0-------------","9","33","F","119","0100010020","0100010020","e0l0","00-0--00----","--","-------00-0-","------------","0","5","0","0","0","3","0","0","2","0"
"1338","2","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","0-00--0-00------------00--------------","4","7","E","14","e0l0","0100010001","e0l0","0-00--0-00--","--","--------00--","------------","0","6","0","0","0","2","0","0","0","1"
"1339","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-00000-0------------0----------------","9","33","F","119","0100010020","0100010020","e0l0","0-00000-0---","--","-------0----","------------","0","7","0","0","0","1","0","0","2","0"
"1340","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-000-0-0---0--------0----------------","9","34","F","42","0101010020","0101010020","e0h0l0","0-000-0-0---","0-","-------0----","------------","0","6","0","1","0","1","0","0","2","0"
"1341","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","0-000-0-0------------0--0-------------","9","33","F","119","0100010020","0100010020","e0l0","0-000-0-0---","--","-------0--0-","------------","0","6","0","0","0","2","0","0","2","0"
"1342","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","11","0-00--0-0-0----------00---------------","9","33","F","119","0100010020","0100010020","e0l0","0-00--0-0-0-","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1343","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-00-00-0------------00---------------","9","33","F","119","0100010020","0100010020","e0l0","0-00-00-0---","--","-------00---","------------","0","6","0","0","0","2","0","0","2","0"
"1344","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-00--0-0---0--------00---------------","9","34","F","42","0101010020","0101010020","e0h0l0","0-00--0-0---","0-","-------00---","------------","0","5","0","1","0","2","0","0","2","0"
"1345","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-00--0-0------------000--------------","9","33","F","119","0100010020","0100010020","e0l0","0-00--0-0---","--","-------000--","------------","0","5","0","0","0","3","0","0","2","0"
"1346","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","11","0-00--0-0------------00-0-------------","9","33","F","119","0100010020","0100010020","e0l0","0-00--0-0---","--","-------00-0-","------------","0","5","0","0","0","3","0","0","2","0"
"1347","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0-0-0--00--------00-----------------","9","33","F","119","0100010020","0100010020","e0l0","0-0-0-0--00-","--","-----00-----","------------","0","6","0","0","0","2","0","0","2","0"
"1348","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-0-0-0--0---------00--0--------------","9","33","F","119","0100010020","0100010020","e0l0","0-0-0-0--0--","--","-----00--0--","------------","0","5","0","0","0","3","0","0","2","0"
"1349","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0---0--000-------00-----------------","9","33","F","119","0100010020","0100010020","e0l0","0-0---0--000","--","-----00-----","------------","0","6","0","0","0","2","0","0","2","0"
"1350","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0---0--00--0-----00-----------------","9","34","F","42","0101010020","0101010020","e0h0l0","0-0---0--00-","-0","-----00-----","------------","0","5","0","1","0","2","0","0","2","0"
"1351","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","0-0---0--00--------00----0------------","9","33","F","119","0100010020","0100010020","e0l0","0-0---0--00-","--","-----00----0","------------","0","5","0","0","0","3","0","0","2","0"
"1352","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0--00--0-0-------00-----------------","9","33","F","119","0100010020","0100010020","e0l0","0-0--00--0-0","--","-----00-----","------------","0","6","0","0","0","2","0","0","2","0"
"1353","3","forall NODE2,NODE1,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | held(NODE3) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","0-0--00--0---0-----00-----------------","14","82","F","15","0101010040","0101010040","e0h0l0","0-0--00--0--","-0","-----00-----","------------","0","5","0","1","0","2","0","0","4","0"
"1354","2","forall NODE2,NODE1,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","0-0--00--0---------00----0------------","14","83","F","9","0100010040","0100010040","e0l0","0-0--00--0--","--","-----00----0","------------","0","5","0","0","0","3","0","0","4","0"
"1355","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-0---0--0-0-------00--0--------------","9","33","F","119","0100010020","0100010020","e0l0","0-0---0--0-0","--","-----00--0--","------------","0","5","0","0","0","3","0","0","2","0"
"1356","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","11","0-0---0--0--00-----00-----------------","9","34","F","42","0101010020","0101010020","e0h0l0","0-0---0--0--","00","-----00-----","------------","0","4","0","2","0","2","0","0","2","0"
"1357","3","forall NODE2,NODE1,NODE0,NODE3. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","0-0---0--0--0------00----0------------","14","82","F","15","0101010040","0101010040","e0h0l0","0-0---0--0--","0-","-----00----0","------------","0","4","0","1","0","3","0","0","4","0"
"1358","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","0-0---0--0---0-----00--0--------------","9","34","F","42","0101010020","0101010020","e0h0l0","0-0---0--0--","-0","-----00--0--","------------","0","4","0","1","0","3","0","0","2","0"
"1359","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","11","0-0---0--0---------00--0-0------------","9","33","F","119","0100010020","0100010020","e0l0","0-0---0--0--","--","-----00--0-0","------------","0","4","0","0","0","4","0","0","2","0"
"1360","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","0-0---0--0---------00---00------------","9","33","F","119","0100010020","0100010020","e0l0","0-0---0--0--","--","-----00---00","------------","0","4","0","0","0","4","0","0","2","0"
"1361","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-0---0------0------00----------00----","9","38","F","677","0101010120","0101010120","e0h0l0t0","0-0---0-----","-0","------00----","------00----","0","3","0","1","0","2","0","2","2","0"
"1362","4","exists NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0)","5","0-----0-----00------00----------00----","4","11","E","13","e0h0l0t0","0101010101","e0h0l0t0","0-----0-----","00","------00----","------00----","0","2","0","2","0","2","0","2","0","1"
"1363","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-----0-----0------000----------00----","9","38","F","677","0101010120","0101010120","e0h0l0t0","0-----0-----","0-","-----000----","------00----","0","2","0","1","0","3","0","2","2","0"
"1364","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","11","0000-------00-----------------------00","9","37","F","48","0101000120","0101000120","e0h0t0","0000-------0","0-","------------","----------00","0","5","0","1","0","0","0","2","2","0"
