"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"2633","forall NODE0,NODE1. ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-0--0-------0----00-0-----------------","7","154","3","0201030020"
"2634","forall NODE0,NODE1. ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0--0------------00-0---0-------------","7","149","13","0200040020"
"2635","forall NODE0,NODE1. ep_epoch1(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0--------0------00-0-0---------------","7","149","13","0200040020"
"2636","forall NODE0,NODE1. ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0---0-----------00-0-0---------------","7","149","13","0200040020"
"2637","forall NODE0,NODE1. ep_epoch1(NODE0) | held(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0----------0----00-0-0---------------","7","0","155","0101040020"
"2638","forall NODE0,NODE1. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-0-----------0----00----------00------","7","138","2","0101020220"
"2639","forall NODE0,NODE1. ep_epoch1(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0---------------00-0-00--------------","7","132","3","0100050020"
"2640","forall NODE0,NODE1. ep_epoch1(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0---------------00-0-0-0-------------","7","132","3","0100050020"
"2641","exists NODE0. held(NODE0) | locked_epoch2(NODE0) | transfer_epoch2(NODE0)","4","------------00----00----------00------","3","0","155","0002020201"
"2642","forall NODE0,NODE1. held(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","------------0----000----------00------","7","0","155","0001030220"
"2643","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","1-------00---0-----1----------------00","8","266","13","1201100220"
"2644","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1-------0-0--0-----1--------------00--","8","266","13","1201100220"
"2645","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1-------0----0-----1---0----------00--","8","263","10","1101110220"
"2646","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1--------00--0-----1------------00----","8","266","13","1201100220"
"2647","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1--------0---0-----1---0--------00----","8","263","10","1101110220"
"2648","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","1------------0-------1------------0000","8","260","3","1001100420"
"2649","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","1------000---0----------------------00","8","267","11","1301000220"
"2650","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1------00-0--0--------------------00--","8","267","11","1301000220"
"2651","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","1------00----0---------0----------00--","8","265","15","1201010220"
"2652","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1------0-00--0------------------00----","8","267","11","1301000220"
"2653","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1------0-0---0---------0--------00----","8","265","15","1201010220"
"2654","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","1-------000--0----------------00------","8","267","11","1301000220"
"2655","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","1-------00---0---------0------00------","8","265","15","1201010220"
"2656","forall NODE0,NODE1. ~ep_epoch0(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","1------------0-------0--------0000----","8","0","155","1001010420"
"2657","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","-1------00---0-----1----------------00","8","266","13","1201100220"
"2658","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1------0-0--0-----1--------------00--","8","266","13","1201100220"
"2659","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1------0----0-----1---0----------00--","8","263","10","1101110220"
"2660","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-1-------00--0-----1------------00----","8","266","13","1201100220"
"2661","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-1-------0---0-----1---0--------00----","8","263","10","1101110220"
"2662","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","-1-----------0-------1------------0000","8","260","3","1001100420"
"2663","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","-1----0-00---0----------------------00","8","267","11","1301000220"
"2664","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1----0-0-0--0--------------------00--","8","267","11","1301000220"
"2665","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","-1----0-0----0---------0----------00--","8","265","15","1201010220"
"2666","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-1----0--00--0------------------00----","8","267","11","1301000220"
"2667","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-1----0--0---0---------0--------00----","8","265","15","1201010220"
"2668","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-1------00--0----------0------00------","8","265","15","1201010220"
"2669","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1---0--0---0--1-------------------00","8","266","13","1201100220"
"2670","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---0---0--0--1-----------------00--","8","266","13","1201100220"
"2671","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---0------0--1------0----------00--","8","263","10","1101110220"
"2672","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1----0-0---0---1------------------00","8","266","13","1201100220"
"2673","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1----0--0--0---1----------------00--","8","266","13","1201100220"
"2674","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1----0-----0---1-----0----------00--","8","263","10","1101110220"
"2675","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1----------0-------1------------0000","8","260","3","1001100420"
"2676","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1---00-0---0----------------------00","8","267","11","1301000220"
"2677","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---00--0--0--------------------00--","8","267","11","1301000220"
"2678","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---00-----0---------0----------00--","8","265","15","1201010220"
"2679","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1---0--0---0---0------------------00","8","265","15","1201010220"
"2680","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---0---0--0---0----------------00--","8","265","15","1201010220"
"2681","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1---0------0---0-----0----------00--","8","262","4","1101020220"
"2682","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","--1----0-0---0--0-------------------00","8","265","15","1201010220"
"2683","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1----0--0--0--0-----------------00--","8","265","15","1201010220"
"2684","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","10","--1----0-----0--0------0----------00--","8","262","4","1101020220"
"2685","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--1------0000-------------------00----","8","267","11","1301000220"
"2686","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--1------00-00------------------00----","8","0","155","1202000220"
"2687","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","--1------00-0------------0------00----","8","265","15","1201010220"
"2688","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0------0--1-1-----------------00","8","264","2","1101200220"
"2689","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0-0----0--1-------------------00","8","266","13","1201100220"
"2690","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0------0--1--0----------------00","8","263","10","1101110220"
"2691","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE1) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---0-----0---11-----------------00","8","264","2","1101200220"
"2692","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---00----0---1------------------00","8","266","13","1201100220"
"2693","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---0-----0---1-0----------------00","8","263","10","1101110220"
"2694","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--00-----0----1-----------------00","8","266","13","1201100220"
"2695","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0------0---01-----------------00","8","263","10","1101110220"
"2696","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---0-----0--0-1-----------------00","8","263","10","1101110220"
"2697","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--000----0----------------------00","8","267","11","1301000220"
"2698","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--00-----0-----0----------------00","8","265","15","1201010220"
"2699","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0-0----0---0------------------00","8","265","15","1201010220"
"2700","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--0------0---0-0----------------00","8","262","4","1101020220"
"2701","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---00----0--0-------------------00","8","265","15","1201010220"
"2702","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1---0-----0--0--0----------------00","8","262","4","1101020220"
"2703","forall NODE0,NODE1. ~ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","10","---1--------00--------------------0000","8","0","155","1002000420"
"2704","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","10","---00-0---0-----1-1-1-----------------","8","250","4","0400300020"
"2705","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","10","---0-00----0----1-1-1-----------------","8","250","4","0400300020"
"2706","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","17","---0-00------0--1-1-1-----------------","13","504","2","0301300040"
"2707","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","17","---0-00---------1-1-1----0------------","13","498","2","0300310040"
"2708","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","10","---0--0-----00--1-1-1-----------------","8","236","2","0202300020"
"2709","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","17","---0--0-----0---1-1-1----0------------","13","494","2","0201310040"
"2710","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","---0--0---------1-1-1---00------------","8","227","2","0200320020"
"2711","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch3(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2))","17","--00--0--0------1-1-----------------1-","13","509","2","0400201040"
"2712","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","17","--0-000---------1-1----0--------------","13","510","5","0400210040"
"2713","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","17","--0-0-0-----0---1-1----0--------------","13","503","11","0301210040"
"2714","forall NODE0,NODE2,NODE3,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","17","--0-0-0---------1-1----00-------------","13","497","8","0300220040"
"2715","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","10","---00-0---0-----1-1--0----------------","8","249","14","0400210020"
"2716","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","---0000---------1-1--0----------------","8","249","14","0400210020"
"2717","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","10","---00-0-----0---1-1--0----------------","8","243","2","0301210020"
"2718","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","---00-0---------1-1--0--0-------------","8","239","9","0300220020"
"2719","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","10","---0--0---0-----1-1--00---------------","8","239","9","0300220020"
"2720","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","10","---0-00----0----1-1--0----------------","8","249","14","0400210020"
