"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"8249","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1---0------0--0--01-------------------00","9","442","10","1101120220"
"8250","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--0000----0--------------------------00","9","451","16","1401000220"
"8251","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--000-----0-------0------------------00","9","449","28","1301010220"
"8252","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--00-0----0-----0--------------------00","9","449","28","1301010220"
"8253","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--00------0-----0-0------------------00","9","446","16","1201020220"
"8254","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--0-00----0---0----------------------00","9","449","28","1301010220"
"8255","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--0-0-----0---0---0------------------00","9","446","16","1201020220"
"8256","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--0--0----0---0-0--------------------00","9","446","16","1201020220"
"8257","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1--0-------0---0-0-0------------------00","9","440","4","1101030220"
"8258","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1---000----0--0-----------------------00","9","449","28","1301010220"
"8259","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1---00-----0--0----0------------------00","9","446","16","1201020220"
"8260","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1---0-0----0--0--0--------------------00","9","446","16","1201020220"
"8261","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","11","----1---0------0--0--0-0------------------00","9","440","4","1101030220"
"8262","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","----00-0----0-----1-1-1-1-------------------","9","415","4","0400400020"
"8263","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | NODE0 = NODE1","11","----0-00-----0----1-1-1-1-------------------","9","415","4","0400400020"
"8264","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | held(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00-------0--1-1-1-1-------------------","14","905","2","0301400040"
"8265","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00----------1-1-1-1----0--------------","14","896","2","0300410040"
"8266","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","----0--0------00--1-1-1-1-------------------","9","394","2","0202400020"
"8267","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE2) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0--0------0---1-1-1-1----0--------------","14","889","2","0201410040"
"8268","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","11","----0--0----------1-1-1-1---00--------------","9","380","2","0200420020"
"8269","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch4(NODE3) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","---00--0---0------1-1-1-------------------1-","14","914","2","0400301040"
"8270","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","---0-000----------1-1-1----0----------------","14","915","7","0400310040"
"8271","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE2) | held(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","---0-0-0------0---1-1-1----0----------------","14","904","15","0301310040"
"8272","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE2) | locked_epoch5(NODE3) | locked_epoch6(NODE2) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","---0-0-0----------1-1-1----00---------------","14","895","10","0300320040"
"8273","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","11","----00-0----0-----1-1-1--0------------------","9","414","18","0400310020"
"8274","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","----0000----------1-1-1--0------------------","9","414","18","0400310020"
"8275","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","----00-0------0---1-1-1--0------------------","9","405","2","0301310020"
"8276","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","11","----00-0----------1-1-1--0--0---------------","9","398","11","0300320020"
"8277","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","----0--0----0-----1-1-1--00-----------------","9","398","11","0300320020"
"8278","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","11","----0-00-----0----1-1-1--0------------------","9","414","18","0400310020"
"8279","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch4(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","----0-00-------0--1-1-1--0------------------","14","904","15","0301310040"
"8280","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","----0-00----------1-1-1--00-----------------","9","398","11","0300320020"
"8281","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | locked_epoch4(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00----------1-1-1--0---0--------------","14","895","10","0300320040"
"8282","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","11","----0--0------00--1-1-1--0------------------","9","393","8","0202310020"
"8283","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","----0--0------0---1-1-1--00-----------------","9","387","2","0201320020"
"8284","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE2) | locked_epoch4(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0--0------0---1-1-1--0---0--------------","14","888","8","0201320040"
"8285","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","11","----0--0----------1-1-1--00-0---------------","9","379","10","0200330020"
"8286","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","11","----0--0----------1-1-1--0--00--------------","9","379","10","0200330020"
"8287","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","11","----00-0--0-0-----1-1---1-------------------","9","426","10","0500300020"
"8288","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | NODE0 = NODE1","11","----0-00--0--0----1-1---1-------------------","9","426","10","0500300020"
"8289","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | held(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00--0----0--1-1---1-------------------","14","923","5","0401300040"
"8290","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00--0-------1-1---1----0--------------","14","915","7","0400310040"
"8291","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","11","----0--0--0---00--1-1---1-------------------","9","410","5","0302300020"
"8292","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE2) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0--0--0---0---1-1---1----0--------------","14","904","15","0301310040"
"8293","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","11","----0--0--0-------1-1---1---00--------------","9","398","11","0300320020"
"8294","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","11","----00-0----0-----1-1--01-------------------","9","414","18","0400310020"
"8295","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | ep_epoch6(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","11","----0-00-----0----1-1--01-------------------","9","414","18","0400310020"
"8296","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | held(NODE3) | locked_epoch3(NODE1) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00-------0--1-1--01-------------------","14","904","15","0301310040"
"8297","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0-00----------1-1--01----0--------------","14","895","10","0300320040"
"8298","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","11","----0--0------00--1-1--01-------------------","9","393","8","0202310020"
"8299","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE2) | locked_epoch3(NODE1) | locked_epoch6(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","----0--0------0---1-1--01----0--------------","14","888","8","0201320040"
"8300","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","11","----0--0----------1-1--01---00--------------","9","379","10","0200330020"
"8301","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch4(NODE3) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","---00--0---0------1-1--0------------------1-","14","912","6","0400211040"
"8302","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--00---0--0-------1-1-----00----------------","9","413","63","0400220020"
"8303","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","11","--0-0--0---0------1-1-----00----------------","9","413","63","0400220020"
"8304","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | ep_epoch6(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0000----------1-1----0------------------","14","930","11","0500210040"
"8305","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--0-00-0------0---1-1----0------------------","14","922","26","0401210040"
"8306","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE2) | locked_epoch4(NODE3) | locked_epoch6(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-00-0----------1-1----0--0---------------","14","913","30","0400220040"
"8307","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch5(NODE3) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","18","--0-0--0----0-----1-1----00-----------------","14","913","30","0400220040"
"8308","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | ep_epoch6(NODE2) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0-00----------1-1----00-----------------","14","913","30","0400220040"
"8309","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE2) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0--0------0---1-1----00-----------------","14","903","35","0301220040"
"8310","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | locked_epoch5(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0--0----------1-1----000----------------","14","894","22","0300230040"
"8311","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | locked_epoch5(NODE2) | locked_epoch6(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","18","--0-0--0----------1-1----00-0---------------","14","894","22","0300230040"
"8312","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","---00000----------1-1--0--------------------","9","425","37","0500210020"
"8313","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","11","---000-0------0---1-1--0--------------------","9","419","7","0401210020"
"8314","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","11","---000-0----------1-1--0----0---------------","9","413","63","0400220020"
"8315","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","---00--0----0-----1-1--0--0-----------------","9","413","63","0400220020"
"8316","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","11","---00-00----------1-1--0--0-----------------","9","413","63","0400220020"
