"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"877","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","-1---0-0---0------------------00","7","150","7","1201000220"
"878","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1---0--0--0----------------00--","7","150","7","1201000220"
"879","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1---0-----0-------0--------00--","7","148","7","1101010220"
"880","forall NODE0,NODE1. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1-----0--0--------0------00----","7","148","7","1101010220"
"881","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1--0-----0--1---------------00","7","149","6","1101100220"
"882","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ~locked_epoch1(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1---0----0---1--------------00","7","149","6","1101100220"
"883","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1--00----0------------------00","7","150","7","1201000220"
"884","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1--0-----0---0--------------00","7","148","7","1101010220"
"885","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1---0----0--0---------------00","7","148","7","1101010220"
"886","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----000-----------------00--","7","150","7","1201000220"
"887","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----0-00----------------00--","7","0","101","1102000220"
"888","forall NODE0,NODE1. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1-----0-0----------0------00--","7","148","7","1101010220"
"889","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","--00-0--0-----1-1---------------","7","143","4","0400200020"
"890","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","9","--0-00---0----1-1---------------","7","143","4","0400200020"
"891","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-00-----0--1-1---------------","12","249","2","0301200040"
"892","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-00--------1-1----0----------","12","246","2","0300210040"
"893","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","--0--0----00--1-1---------------","7","136","2","0202200020"
"894","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0--0----0---1-1----0----------","12","243","2","0201210040"
"895","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0--0--------1-1---00----------","7","131","2","0200220020"
"896","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","-0-0---00-----1--1--------------","7","143","4","0400200020"
"897","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","9","-0--0--0-0----1--1--------------","7","143","4","0400200020"
"898","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | held(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","-0--0--0---0--1--1--------------","12","249","2","0301200040"
"899","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","-0--0--0------1--1---0----------","12","246","2","0300210040"
"900","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","-0-----0--00--1--1--------------","7","136","2","0202200020"
"901","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","-0-----0--0---1--1---0----------","12","243","2","0201210040"
"902","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-----0------1--1--00----------","7","131","2","0200220020"
"903","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch2(NODE3) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","-00--0-0------1---------------1-","12","0","101","0400101040"
"904","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE2) | ep_epoch4(NODE2) | locked_epoch3(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","-0-000--------1----0------------","12","251","2","0400110040"
"905","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE2) | held(NODE2) | locked_epoch3(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","-0-0-0----0---1----0------------","12","248","6","0301110040"
"906","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE2) | locked_epoch3(NODE3) | locked_epoch4(NODE2) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","-0-0-0--------1----00-----------","12","245","5","0300120040"
"907","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","--00-0--0-----1--0--------------","7","142","10","0400110020"
"908","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","--0000--------1--0--------------","7","142","10","0400110020"
"909","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","--00-0----0---1--0--------------","7","140","2","0301110020"
"910","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","9","--00-0--------1--0--0-----------","7","138","7","0300120020"
"911","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","--0--0--0-----1--00-------------","7","138","7","0300120020"
"912","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","--0-00---0----1--0--------------","7","142","10","0400110020"
"913","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | locked_epoch2(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0-00-----0--1--0--------------","12","248","6","0301110040"
"914","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","--0-00--------1--00-------------","7","138","7","0300120020"
"915","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch2(NODE1) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-00--------1--0---0----------","12","245","5","0300120040"
"916","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","--0--0----00--1--0--------------","7","135","4","0202110020"
"917","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","--0--0----0---1--00-------------","7","133","2","0201120020"
"918","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch2(NODE1) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0--0----0---1--0---0----------","12","242","4","0201120040"
"919","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","--0--0--------1--00-0-----------","7","130","6","0200130020"
"920","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0--0--------1--0--00----------","7","130","6","0200130020"
"921","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0-0---00-----1-0---------------","7","142","10","0400110020"
"922","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-0-0---0------1-0--0------------","7","138","7","0300120020"
"923","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0-----000----1-0---------------","7","142","10","0400110020"
"924","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0-----00--0--1-0---------------","7","140","2","0301110020"
"925","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-----00-----1-0----0----------","7","138","7","0300120020"
"926","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0--0--0-0----1-0---------------","7","142","10","0400110020"
"927","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | held(NODE3) | locked_epoch2(NODE0) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","-0--0--0---0--1-0---------------","12","248","6","0301110040"
"928","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE2) | locked_epoch2(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","-0--0--0------1-0----0----------","12","245","5","0300120040"
"929","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-0-----0-0----1-0--0------------","7","138","7","0300120020"
"930","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0-----0--00--1-0---------------","7","135","4","0202110020"
"931","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE2) | locked_epoch2(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","-0-----0--0---1-0----0----------","12","242","4","0201120040"
"932","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-0-----0---0--1-0--0------------","7","133","2","0201120020"
"933","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-----0------1-0--0-0----------","7","130","6","0200130020"
"934","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-----0------1-0---00----------","7","130","6","0200130020"
"935","forall NODE0,NODE1. ~locked_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","----------0---1-00--------00----","7","126","2","0001120220"
"936","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","9","--00-00-0-------1---------------","7","146","2","0500100020"
"937","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","9","--0-000--0------1---------------","7","146","2","0500100020"
"938","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-000----0----1---------------","12","0","101","0401100040"
"939","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-000---------1----0----------","12","251","2","0400110040"
"940","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | NODE0 = NODE1","9","--0--00---00----1---------------","7","0","101","0302100020"
"941","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0--00---0-----1----0----------","12","248","6","0301110040"
"942","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0--00---------1---00----------","7","138","7","0300120020"
"943","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","9","--00-0--0------01---------------","7","142","10","0400110020"
"944","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","9","--0-00---0-----01---------------","7","142","10","0400110020"
"945","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | locked_epoch1(NODE1) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-00-----0---01---------------","12","248","6","0301110040"
"946","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch1(NODE1) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-00---------01----0----------","12","245","5","0300120040"
"947","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","9","--0--0----00---01---------------","7","135","4","0202110020"
"948","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch1(NODE1) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0--0----0----01----0----------","12","242","4","0201120040"
"949","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch1(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0--0---------01---00----------","7","130","6","0200130020"
"950","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","9","--00--0-0-----0-1---------------","7","142","10","0400110020"
"951","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","9","--0-0-0--0----0-1---------------","7","142","10","0400110020"
"952","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | held(NODE3) | locked_epoch1(NODE0) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-0-0----0--0-1---------------","12","248","6","0301110040"
"953","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE2) | locked_epoch1(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","16","--0-0-0-------0-1----0----------","12","245","5","0300120040"
"954","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","9","--0---0---00--0-1---------------","7","135","4","0202110020"
"955","forall NODE2,NODE0,NODE1,NODE3. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE2) | locked_epoch1(NODE0) | locked_epoch4(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","16","--0---0---0---0-1----0----------","12","242","4","0201120040"
"956","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0---0-------0-1---00----------","7","130","6","0200130020"
"957","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0------00-----1-------------00","7","0","101","0201100220"
"958","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0-------00----1-------------00","7","0","101","0102100220"
"959","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--0-------0-----1----0--------00","7","128","2","0101110220"
"960","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","---0------0-----1--0--------00--","7","128","2","0101110220"
"961","forall NODE0,NODE1. ~locked_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","----------0-----1-00--------00--","7","126","2","0001120220"
"962","forall NODE2,NODE0,NODE1,NODE3. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE3) | locked_epoch1(NODE1) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2))","16","0-0---00------0---------------1-","12","0","101","0400011040"
